group,subject,e,answer1,answer2,correct,rt_heard,rt_ans,correct_response,datetime,gender_pos,if_noize,length,list_used,live_row,practice,question,response,response_all_heard,response_time,response_time_all_heard,stimul_filler,stimuli,text,time_all_heard,time_answer,time_noize_screen_setup,time_show_question,time_stimuli_sound,type
old,41,2,Руку,Ногу,1,6832,1795,/,05-04-19 17:12,Obj,1,5044,3,15,no,Что сломала парашютистка?,/,space,793,6832,f,324.wav,"Марина взяла интервью у матери парашютистки, сломавшей руку при последнем прыжке.",288896,296735,288890,295733,288896,6
old,41,2,Быстро,Нескоро,1,5254,1910,/,05-04-19 17:12,Manner,1,3952,3,16,no,Как собаки нашли преступника?,/,space,909,5254,f,346.wav,"Четыре собаки, пущенные по следу, быстро нашли преступника.",298019,304279,298012,303278,298019,7
old,41,2,Недавно,Давно,1,4950,1838,z,05-04-19 17:12,Time,1,4129,3,17,no,Когда дочь поступила в университет?,z,space,837,4950,f,331.wav,"Мы недолюбливаем подругу дочери, недавно поступившей в университет.",305716,311675,305710,310674,305716,6
old,41,2,Внуку,Сыну,1,3950,1876,/,05-04-19 17:12,Obj,1,3687,3,18,no,Кому соседи купили велосипед?,/,space,876,3950,f,358.wav,Наши соседи купили старшему внуку горный велосипед.,312965,317921,312957,316921,312965,7
old,41,2,Портниха,Актриса,1,4879,1595,/,05-04-19 17:12,fem,1,4365,3,19,no,Кто шьет очень красивую одежду?,/,space,595,4877,s,209.wav,"Маша узнала портниху актрисы, шьющую очень красивую одежду",319330,325217,319323,324217,319328,1
old,41,2,Футболист,Хоккеист,0,5670,5296,/,05-04-19 17:12,Subj,1,5663,3,20,no,Кто постоянно был в отъезде?,z,space,4296,5670,f,371.wav,"Футболист постоянно был в отъезде на соревнованиях, и это вызывало конфликты в семье.",326300,332978,326295,331978,326300,7
old,41,2,Семинары,Лекции,1,5350,1862,z,05-04-19 17:12,Obj,1,5073,3,21,no,Что старались не пропускать студенты?,z,space,861,5350,f,364.wav,Студенты второго курса старались не пропускать семинары по философии и психологии.,337800,344158,337794,343157,337800,7
old,41,2,Бухгалтерша,Гримерша,1,6148,1927,z,05-04-19 17:12,fem,1,4837,3,22,no,Кто ретуширует любые недостатки кожи?,z,space,927,6148,s,255.wav,"Маша обвинила бухгалтершу гримёрши, ретуширующую любые недостатки кожи",351594,358751,351589,357751,351594,3
old,41,2,Мышей,Крыс,1,4128,1921,/,05-04-19 17:12,Obj,1,3329,3,23,no,Кого ловил соседский кот?,/,space,921,4126,f,356.wav,Соседский кот весь день ловил мышей в старом погребе.,360110,365242,360103,364242,360108,7
old,41,2,На речку,На озеро,1,5369,1783,/,05-04-19 17:12,Loc,1,4896,3,24,no,Куда ездили ребята?,/,space,781,5369,f,343.wav,Деревенские ребята каждый день ездили на речку на велосипедах и ловили там рыбу.,366703,373085,366697,372083,366703,7
old,41,2,Прокурор,Адвокат,1,6517,1695,/,05-04-19 17:12,Subj,1,5221,3,25,no,Кто поговорил с сыном?,/,space,695,6517,f,369.wav,"Пока в судебном заседании был перерыв, прокурор успел поговорить по телефону с сыном.",374326,381851,374321,380851,374326,7
